country,year,category,sumPrice,meanPrice
NGA,2023,pulses and nuts,4835.37,7.38224427480916
NGA,2023,vegetables and fruits,288.096,0.3247981961668545
NIC,2023,cereals and tubers,28.74,0.7563157894736842
NIC,2023,"meat, fish and eggs",95.15,2.503947368421053
NIC,2023,milk and dairy,35.46,3.5460000000000003
NIC,2023,miscellaneous food,3.24,0.405
NIC,2023,oil and fats,11.0,1.5714285714285714
NIC,2023,pulses and nuts,6.859999999999999,0.98
NIC,2023,vegetables and fruits,35.64,0.594
NPL,2023,cereals and tubers,426.12,0.5491237113402062
NPL,2023,"meat, fish and eggs",1308.211,2.369947463768116
NPL,2023,milk and dairy,170.15,0.8681122448979592
NPL,2023,oil and fats,775.05,2.0079015544041448
NPL,2023,pulses and nuts,1154.68,1.558272604588394
NPL,2023,vegetables and fruits,1165.35,0.9544226044226044
PAK,2023,cereals and tubers,88.58,0.5501863354037267
PAK,2023,"meat, fish and eggs",95.89,1.2453246753246754
PAK,2023,milk and dairy,26.16,0.6380487804878049
PAK,2023,miscellaneous food,19.37,0.4724390243902439
PAK,2023,non-food,275.38,1.967
PAK,2023,oil and fats,160.97,2.1180263157894736
PAK,2023,pulses and nuts,150.29,1.2629411764705882
PHL,2023,cereals and tubers,3422.95,1.180734736115902
PHL,2023,"meat, fish and eggs",33469.19,4.730627561837456
PHL,2023,pulses and nuts,1642.96,1.9126426076833527
PHL,2023,vegetables and fruits,14462.81,1.5991607695709862
PSE,2023,cereals and tubers,1501.39,22.408805970149256
PSE,2023,"meat, fish and eggs",734.43,9.663552631578948
PSE,2023,milk and dairy,740.13,8.044891304347827
PSE,2023,miscellaneous food,109.99,2.1998
PSE,2023,non-food,47.55,1.98125
PSE,2023,oil and fats,293.41,8.891212121212122
PSE,2023,pulses and nuts,74.66,1.523673469387755
PSE,2023,vegetables and fruits,133.68,1.2152727272727273
RWA,2023,cereals and tubers,949.26,0.7468607395751377
RWA,2023,"meat, fish and eggs",473.88,2.6037362637362635
RWA,2023,miscellaneous food,222.62,0.8369172932330827
RWA,2023,oil and fats,560.47,2.163976833976834
RWA,2023,pulses and nuts,131.57,0.9674264705882352
RWA,2023,vegetables and fruits,72.466,0.2674022140221402
SDN,2023,cereals and tubers,630.28,2.242989323843416
SDN,2023,"meat, fish and eggs",1171.1,6.542458100558659
SDN,2023,milk and dairy,997.28,11.872380952380952
SDN,2023,miscellaneous food,225.48,1.3109302325581396
SDN,2023,non-food,8.64,1.2342857142857144
SDN,2023,oil and fats,333.12,3.919058823529412
SDN,2023,pulses and nuts,235.44,2.980253164556962
SDN,2023,vegetables and fruits,401.0,2.4451219512195124
SEN,2023,cereals and tubers,1387.64,0.6639425837320575
SEN,2023,pulses and nuts,1347.09,1.391621900826446
SLE,2023,cereals and tubers,403.58,0.7446125461254612
SLE,2023,"meat, fish and eggs",716.31,4.80744966442953
SLE,2023,miscellaneous food,187.1,0.8702325581395348
SLE,2023,oil and fats,372.97,1.6576444444444445
SLE,2023,pulses and nuts,93.85,0.9200980392156862
SLE,2023,vegetables and fruits,365.604,0.8982899262899262
SOM,2023,cereals and tubers,58519.69,54.589263059701494
SOM,2023,"meat, fish and eggs",320728.91,1619.8429797979798
SOM,2023,milk and dairy,13377.3,89.78053691275167
SOM,2023,miscellaneous food,13293.9,46.80950704225352
SOM,2023,non-food,16931.05,60.25284697508896
SOM,2023,oil and fats,14070.68,100.50485714285716
SOM,2023,pulses and nuts,10148.01,86.00008474576272
SOM,2023,vegetables and fruits,8158.24,70.3296551724138
SSD,2023,cereals and tubers,22135.95,12.116009852216749
SSD,2023,"meat, fish and eggs",18430.58,20.387809734513276
SSD,2023,milk and dairy,16.84,1.403333333333333
SSD,2023,miscellaneous food,526.72,1.3540359897172238
SSD,2023,non-food,3039.18,2.1253006993006993
SSD,2023,oil and fats,521.05,2.816486486486486
SSD,2023,pulses and nuts,2417.27,2.8742806183115337
SSD,2023,vegetables and fruits,104.83,2.3825
SWZ,2023,cereals and tubers,300.85,1.5118090452261308
SWZ,2023,miscellaneous food,55.03,0.8337878787878789
SWZ,2023,non-food,31.48,1.0855172413793104
SWZ,2023,oil and fats,62.84,2.166896551724138
SWZ,2023,pulses and nuts,65.47,1.7694594594594597
SWZ,2023,vegetables and fruits,36.06,1.126875
SYR,2023,cereals and tubers,5125.7754,1.3767863013698631
SYR,2023,"meat, fish and eggs",197604.89,68.80393105849582
SYR,2023,milk and dairy,3308.61,3.3119219219219223
SYR,2023,miscellaneous food,1316.539,1.3771328451882845
SYR,2023,non-food,34385.598,3.359608988764045
SYR,2023,oil and fats,2229.27,4.2462285714285715
SYR,2023,pulses and nuts,4468.44,3.066877144818119
SYR,2023,vegetables and fruits,6116.809,1.3801464350180506
TCD,2023,cereals and tubers,695.61,0.6618553758325405
TCD,2023,"meat, fish and eggs",34361.42,60.17761821366024
TCD,2023,pulses and nuts,342.57,0.9437190082644628
TJK,2023,cereals and tubers,508.08,0.5683221476510067
TJK,2023,"meat, fish and eggs",2028.36,4.270231578947368
TJK,2023,milk and dairy,153.01,0.7018807339449541
TJK,2023,miscellaneous food,1290.95,2.7408704883227175
TJK,2023,non-food,3120.477,2.62887700084246
TJK,2023,oil and fats,385.69,1.6205462184873949
TJK,2023,pulses and nuts,589.7,1.6472067039106146
TJK,2023,vegetables and fruits,941.775,1.0452552719200887
TLS,2023,cereals and tubers,500.26,1.1939379474940337
TLS,2023,"meat, fish and eggs",186.73,1.7451401869158878
TLS,2023,miscellaneous food,125.56,1.2073076923076924
TLS,2023,non-food,36.4,1.348148148148148
TLS,2023,oil and fats,92.62,1.5698305084745765
TLS,2023,pulses and nuts,169.81,2.9791228070175437
TLS,2023,vegetables and fruits,678.7,3.923121387283237
TUR,2023,cereals and tubers,34.13,0.8126190476190477
TUR,2023,"meat, fish and eggs",161.231,4.357594594594595
TUR,2023,milk and dairy,167.95,4.665277777777778
TUR,2023,miscellaneous food,332.08,4.427733333333333
TUR,2023,non-food,131.142,4.2303870967741934
TUR,2023,oil and fats,43.46,2.8973333333333335
TUR,2023,pulses and nuts,84.97,2.2360526315789473
TUR,2023,vegetables and fruits,80.79,0.8160606060606062
TZA,2023,cereals and tubers,46887.07,63.878841961852864
TZA,2023,pulses and nuts,16990.54,114.03046979865772
UGA,2023,cereals and tubers,952.279,0.6460508819538671
UGA,2023,"meat, fish and eggs",519.48,5.247272727272727
UGA,2023,milk and dairy,48.010000000000005,0.470686274509804
UGA,2023,miscellaneous food,49.86,0.4412389380530973
UGA,2023,non-food,883.121,0.7934600179694519
UGA,2023,oil and fats,696.6899999999999,2.111181818181818
UGA,2023,pulses and nuts,405.81,1.1399157303370786
UGA,2023,vegetables and fruits,55.57,0.5395145631067961
UKR,2023,cereals and tubers,1789.66,0.8138517507958163
UKR,2023,"meat, fish and eggs",4803.62,3.989717607973422
UKR,2023,milk and dairy,1438.47,2.6687755102040818
UKR,2023,miscellaneous food,177.91,0.956505376344086
UKR,2023,non-food,2570.2,1.3751738897806312
UKR,2023,oil and fats,1432.94,2.6834082397003747
UKR,2023,vegetables and fruits,562.77,0.6636438679245282
VEN,2023,cereals and tubers,742.3,0.9910547396528704
VEN,2023,"meat, fish and eggs",2410.44,3.3712447552447555
VEN,2023,milk and dairy,706.89,4.7126
VEN,2023,miscellaneous food,1948.05,4.008333333333333
VEN,2023,oil and fats,753.78,2.5903092783505155
VEN,2023,pulses and nuts,684.1,2.478623188405797
VEN,2023,vegetables and fruits,865.986,1.0046241299303944
YEM,2023,cereals and tubers,2464.21,3.4416340782122905
YEM,2023,"meat, fish and eggs",138874.86,269.1373255813953
YEM,2023,miscellaneous food,812.79,2.27036312849162
YEM,2023,non-food,26319.22,20.988213716108454
YEM,2023,oil and fats,1181.14,5.761658536585366
YEM,2023,pulses and nuts,4059.7,6.123227752639517
YEM,2023,vegetables and fruits,1113.0,3.1352112676056336
ZMB,2023,cereals and tubers,2182.19,9.446709956709958
ZMB,2023,"meat, fish and eggs",995.41,4.327869565217391
ZMB,2023,milk and dairy,32.69,0.5448333333333333
ZMB,2023,miscellaneous food,100.64,0.7924409448818898
ZMB,2023,oil and fats,573.54,3.100216216216216
ZMB,2023,pulses and nuts,130.6,1.319191919191919
ZMB,2023,vegetables and fruits,64.77,0.4436301369863013
ZWE,2023,cereals and tubers,33.634028,0.0488157155297532
ZWE,2023,"meat, fish and eggs",181.521,0.6324773519163762
ZWE,2023,miscellaneous food,43.7597,0.0662022692889561
ZWE,2023,non-food,64.2865,0.0665491718426501
ZWE,2023,oil and fats,46.945,0.1329886685552408
ZWE,2023,pulses and nuts,33.956,0.1234763636363636
AFG,2024,cereals and tubers,1716.61,0.713174075612796
AFG,2024,miscellaneous food,470.04,0.5760294117647059
AFG,2024,non-food,6398.42,3.949641975308642
AFG,2024,oil and fats,561.63,1.3765441176470588
AFG,2024,pulses and nuts,608.14,1.4905392156862745
ARM,2024,cereals and tubers,1263.91,1.4012305986696232
ARM,2024,"meat, fish and eggs",3812.84,5.777030303030303
ARM,2024,milk and dairy,1166.9,2.946717171717172
ARM,2024,miscellaneous food,645.74,1.6306565656565657
ARM,2024,non-food,338.24,1.2812121212121212
ARM,2024,oil and fats,1931.44,7.316060606060606
ARM,2024,pulses and nuts,929.72,2.5969832402234636
ARM,2024,vegetables and fruits,1009.67,1.09271645021645
BDI,2024,cereals and tubers,3002.76,0.8104615384615386
BDI,2024,"meat, fish and eggs",11409.89,9.055468253968254
BDI,2024,miscellaneous food,361.29,0.6868631178707225
BDI,2024,non-food,2685.89,3.439039692701664
BDI,2024,oil and fats,2089.39,2.2563606911447085
BDI,2024,pulses and nuts,774.04,0.9847837150127224
BDI,2024,vegetables and fruits,1017.01,0.8475083333333333
BEN,2024,cereals and tubers,5775.789,0.865675809352518
BEN,2024,"meat, fish and eggs",2764.82,4.059941262848752
BEN,2024,miscellaneous food,192.7,2.5693333333333332
BEN,2024,oil and fats,1793.53,1.7362342691190706
BEN,2024,pulses and nuts,2496.95,1.1728276186002815
BEN,2024,vegetables and fruits,5967.463,1.6067482498653742
BFA,2024,cereals and tubers,1075.11,0.5827154471544715
BFA,2024,pulses and nuts,972.76,0.9023747680890538
BGD,2024,cereals and tubers,498.12,0.4633674418604651
BGD,2024,"meat, fish and eggs",609.898,1.1573017077798862
BGD,2024,milk and dairy,54.879999999999995,2.286666666666666
BGD,2024,miscellaneous food,233.37,1.1906632653061224
BGD,2024,non-food,247.761,1.848962686567164
BGD,2024,oil and fats,801.68,1.229570552147239
BGD,2024,pulses and nuts,481.024,1.0042254697286013
BGD,2024,vegetables and fruits,1017.174,0.6896094915254237
BOL,2024,cereals and tubers,755.595,1.9226335877862597
BOL,2024,"meat, fish and eggs",560.741,2.6829712918660285
BOL,2024,milk and dairy,50.54,0.8423333333333333
BOL,2024,miscellaneous food,27.29,0.8269696969696969
BTN,2024,cereals and tubers,33.76,0.422
BTN,2024,miscellaneous food,5.8,0.1567567567567567
BTN,2024,oil and fats,60.6,1.6833333333333331
BTN,2024,pulses and nuts,27.93,0.963103448275862
CAF,2024,cereals and tubers,534.934,0.67372040302267
CAF,2024,"meat, fish and eggs",1293.6,5.6
CAF,2024,miscellaneous food,695.5,1.5119565217391304
CAF,2024,oil and fats,440.71,1.8833760683760683
CAF,2024,pulses and nuts,658.91,1.0152696456086283
CIV,2024,cereals and tubers,96.86,0.6330718954248366
CIV,2024,"meat, fish and eggs",349.43,4.159880952380952
CIV,2024,oil and fats,11.14,1.856666666666667
CIV,2024,pulses and nuts,56.87,1.093653846153846
CMR,2024,cereals and tubers,16652.462,6.382699118436182
CMR,2024,"meat, fish and eggs",3225.04,3.3734728033472803
CMR,2024,milk and dairy,1015.85,5.551092896174864
CMR,2024,miscellaneous food,551.93,1.0655019305019304
CMR,2024,non-food,433.28,8.842448979591836
CMR,2024,oil and fats,2801.61,4.548068181818182
CMR,2024,pulses and nuts,7994.75,9.9934375
CMR,2024,vegetables and fruits,3777.468,3.4403169398907103
COD,2024,cereals and tubers,2093.847,0.8312215164747917
COD,2024,"meat, fish and eggs",4097.32,4.198073770491803
COD,2024,miscellaneous food,612.01,1.0812897526501766
COD,2024,non-food,805.91,1.0745466666666663
COD,2024,oil and fats,769.13,1.3709982174688058
COD,2024,pulses and nuts,757.79,1.271459731543624
COD,2024,vegetables and fruits,92.26,0.7322222222222222
COG,2024,cereals and tubers,32.63,0.9322857142857144
COG,2024,miscellaneous food,13.72,0.98
COG,2024,oil and fats,35.36,2.3573333333333335
COG,2024,pulses and nuts,47.379999999999995,2.632222222222222
COL,2024,cereals and tubers,1552.48,1.097934936350778
COL,2024,"meat, fish and eggs",4611.247,4.468262596899225
COL,2024,milk and dairy,2152.08,6.9646601941747575
COL,2024,miscellaneous food,1466.85,2.736660447761194
COL,2024,oil and fats,467.74,2.4361458333333332
COL,2024,pulses and nuts,596.1899999999999,1.9294174757281553
COL,2024,vegetables and fruits,1864.09,0.7553038897893031
DJI,2024,cereals and tubers,173.19,0.7401282051282051
DJI,2024,"meat, fish and eggs",136.75,2.580188679245283
DJI,2024,miscellaneous food,46.93,0.9386
DJI,2024,non-food,32.74,0.8185
DJI,2024,oil and fats,70.0,1.627906976744186
DJI,2024,pulses and nuts,49.42,1.2671794871794873
DJI,2024,vegetables and fruits,183.9,1.0508571428571427
DZA,2024,cereals and tubers,222.223,1.0787524271844662
DZA,2024,"meat, fish and eggs",631.93,3.9744025157232703
DZA,2024,milk and dairy,216.78,1.245862068965517
DZA,2024,miscellaneous food,84.88,1.3473015873015872
DZA,2024,oil and fats,197.15,6.359677419354839
DZA,2024,pulses and nuts,811.7,6.292248062015505
DZA,2024,vegetables and fruits,499.13,2.640899470899471
ECU,2024,cereals and tubers,165.27,1.8161538461538465
ECU,2024,"meat, fish and eggs",499.85,5.616292134831461
ECU,2024,milk and dairy,78.5,2.1805555555555554
ECU,2024,miscellaneous food,35.44,1.2220689655172412
ECU,2024,oil and fats,64.44,2.5776
ECU,2024,pulses and nuts,285.63,3.3212790697674417
ECU,2024,vegetables and fruits,397.67,2.8004929577464788
EGY,2024,cereals and tubers,16.689999999999998,0.5960714285714285
EGY,2024,"meat, fish and eggs",40.9,1.410344827586207
EGY,2024,milk and dairy,12.93,0.7183333333333333
EGY,2024,miscellaneous food,7.69,0.96125
EGY,2024,oil and fats,11.46,1.4325
EGY,2024,pulses and nuts,25.98,1.299
EGY,2024,vegetables and fruits,5.22,0.348
ETH,2024,cereals and tubers,83787.66,66.13074980268351
ETH,2024,"meat, fish and eggs",131137.749,194.5663931750742
ETH,2024,milk and dairy,148.98,1.4188571428571428
ETH,2024,miscellaneous food,916.32,5.836433121019109
ETH,2024,non-food,827.77,5.631088435374149
ETH,2024,oil and fats,499.71,2.791675977653631
ETH,2024,pulses and nuts,76125.91,141.7614711359404
ETH,2024,vegetables and fruits,337.01,1.0498753894080997
GIN,2024,cereals and tubers,716.45,1.0249642346208871
GIN,2024,"meat, fish and eggs",1379.21,4.582093023255814
GIN,2024,miscellaneous food,417.03,1.404141414141414
GIN,2024,oil and fats,326.19,1.6148019801980198
GIN,2024,pulses and nuts,268.83,1.392901554404145
GIN,2024,vegetables and fruits,524.13,1.7767118644067796
GMB,2024,cereals and tubers,1917.98,0.9243277108433736
GMB,2024,"meat, fish and eggs",6590.72,2.934425645592164
GMB,2024,milk and dairy,1067.19,2.2326150627615062
GMB,2024,miscellaneous food,1987.723,1.5468661478599222
GMB,2024,non-food,426.46,1.149487870619946
GMB,2024,oil and fats,1351.1,2.0754224270353303
GMB,2024,pulses and nuts,607.83,1.5995526315789474
GMB,2024,vegetables and fruits,5857.89,1.744458010720667
GNB,2024,cereals and tubers,1777.93,0.8125822669104205
GNB,2024,"meat, fish and eggs",10735.42,4.739699779249448
GNB,2024,milk and dairy,1610.14,5.439662162162162
GNB,2024,miscellaneous food,417.87,1.2042363112391932
GNB,2024,non-food,2041.056,0.6819432008018711
GNB,2024,oil and fats,2244.94,2.360609884332282
GNB,2024,pulses and nuts,1343.52,2.0112574850299403
GNB,2024,vegetables and fruits,3220.0,1.5909090909090908
HTI,2024,cereals and tubers,1401.37,4.434715189873417
HTI,2024,miscellaneous food,374.0,7.63265306122449
HTI,2024,oil and fats,689.9,13.527450980392157
HTI,2024,pulses and nuts,1330.02,9.637826086956522
IDN,2024,cereals and tubers,826.35,0.9401023890784984
IDN,2024,"meat, fish and eggs",6498.7699999999995,5.161850675138999
IDN,2024,miscellaneous food,835.53,1.1383242506811988
IDN,2024,oil and fats,784.47,1.146885964912281
IDN,2024,vegetables and fruits,6317.03,2.947750816612226
IND,2024,cereals and tubers,62.98,0.4435211267605634
IND,2024,milk and dairy,22.62,0.706875
IND,2024,miscellaneous food,182.65,1.2684027777777778
IND,2024,oil and fats,400.5,1.6757322175732217
IND,2024,pulses and nuts,226.37,1.4699350649350649
IND,2024,vegetables and fruits,38.05,0.5284722222222222
IRN,2024,cereals and tubers,373.56,6.226
IRN,2024,"meat, fish and eggs",2138.09,48.592954545454546
IRN,2024,milk and dairy,283.73,7.881388888888889
IRN,2024,miscellaneous food,759.17,15.816041666666663
IRN,2024,non-food,586.26,9.771
IRN,2024,oil and fats,294.38,12.265833333333331
IRN,2024,pulses and nuts,1295.52,26.99
IRN,2024,vegetables and fruits,614.52,8.535
IRQ,2024,cereals and tubers,1142.299,0.8759961656441717
IRQ,2024,"meat, fish and eggs",7967.615,7.377421296296296
IRQ,2024,milk and dairy,2443.43,3.770725308641975
IRQ,2024,miscellaneous food,1565.82,2.386920731707317
IRQ,2024,non-food,8679.46,3.65297138047138
IRQ,2024,oil and fats,415.57,1.888954545454545
IRQ,2024,pulses and nuts,1316.07,2.030972222222222
IRQ,2024,vegetables and fruits,751.9,0.8702546296296296
JOR,2024,cereals and tubers,971.4,1.1243055555555554
JOR,2024,"meat, fish and eggs",5474.86,6.336643518518518
JOR,2024,milk and dairy,2427.22,4.2139236111111105
JOR,2024,miscellaneous food,221.13,0.7678125
JOR,2024,non-food,1871.64,3.2493749999999997
JOR,2024,oil and fats,1876.79,6.539337979094077
JOR,2024,pulses and nuts,996.8,2.3074074074074074
JOR,2024,vegetables and fruits,1943.85,1.813292910447761
KEN,2024,cereals and tubers,4080.56,3.24111199364575
KEN,2024,"meat, fish and eggs",910.115,4.790078947368421
KEN,2024,milk and dairy,235.55,0.9384462151394424
KEN,2024,miscellaneous food,349.587,0.6881633858267716
KEN,2024,oil and fats,568.45,2.1053703703703706
KEN,2024,pulses and nuts,6194.2699999999995,15.144914425427872
KEN,2024,vegetables and fruits,3101.096,8.24759574468085
KGZ,2024,cereals and tubers,1441.69,0.9534986772486772
KGZ,2024,"meat, fish and eggs",4218.38,4.184900793650794
KGZ,2024,milk and dairy,2176.14,2.706641791044776
KGZ,2024,miscellaneous food,512.64,0.7911111111111111
KGZ,2024,non-food,324.39,0.7835507246376812
KGZ,2024,oil and fats,1757.72,4.068796296296297
KGZ,2024,pulses and nuts,981.28,1.5284735202492212
KGZ,2024,vegetables and fruits,2165.67,1.2814615384615384
KHM,2024,cereals and tubers,645.78,0.6263627546071775
KHM,2024,"meat, fish and eggs",11935.32,2.810294325406169
KHM,2024,milk and dairy,148.78,0.4414836795252225
KHM,2024,miscellaneous food,1544.18,0.9352998182919444
KHM,2024,oil and fats,3960.65,6.296740858505564
KHM,2024,pulses and nuts,2463.63,1.804857142857143
KHM,2024,vegetables and fruits,9018.775,0.8888995663315592
LAO,2024,cereals and tubers,747.75,0.6904432132963989
LAO,2024,"meat, fish and eggs",6551.905,3.695377890580936
LAO,2024,miscellaneous food,180.81,1.0045
LAO,2024,non-food,331.13,1.03478125
LAO,2024,oil and fats,654.99,1.804380165289256
LAO,2024,vegetables and fruits,308.23,1.712388888888889
LBN,2024,cereals and tubers,728.62,1.4930737704918031
LBN,2024,"meat, fish and eggs",824.02,4.2917708333333335
LBN,2024,milk and dairy,1029.02,10.718958333333331
LBN,2024,miscellaneous food,1575.11,4.101848958333333
LBN,2024,non-food,2309.9700000000003,13.74982142857143
LBN,2024,oil and fats,1316.01,13.7084375
LBN,2024,pulses and nuts,961.0,3.3368055555555554
LBN,2024,vegetables and fruits,421.39,1.4236148648648648
LBR,2024,cereals and tubers,5534.7,12.782217090069285
LBR,2024,miscellaneous food,1359.04,6.898680203045685
LBR,2024,non-food,3920.74,3.7590987535953975
LBR,2024,oil and fats,1007.14,4.577909090909091
LBR,2024,pulses and nuts,271.05,1.2907142857142857
LBY,2024,cereals and tubers,726.47,0.7504855371900827
LBY,2024,"meat, fish and eggs",4408.82,5.831772486772486
LBY,2024,milk and dairy,349.67,0.92505291005291
LBY,2024,miscellaneous food,915.08,0.9683386243386244
LBY,2024,non-food,17.01,1.4175000000000002
LBY,2024,oil and fats,328.62,1.738730158730159
LBY,2024,pulses and nuts,259.91,0.6875925925925926
LBY,2024,vegetables and fruits,450.65,0.7947971781305114
LKA,2024,cereals and tubers,924.82,0.8700094073377235
LKA,2024,"meat, fish and eggs",12226.28,4.421801084990959
LKA,2024,miscellaneous food,914.77,3.019042904290429
LKA,2024,pulses and nuts,2728.98,2.2951892346509672
LKA,2024,vegetables and fruits,4039.36,1.0577009688400103
LSO,2024,cereals and tubers,1422.75,4.923010380622838
LSO,2024,oil and fats,174.66,1.8385263157894736
LSO,2024,pulses and nuts,223.55,1.1954545454545455
MDA,2024,cereals and tubers,89.54,1.0534117647058825
MDA,2024,"meat, fish and eggs",123.93,4.131
MDA,2024,milk and dairy,63.43,2.265357142857143
MDA,2024,miscellaneous food,11.81,1.3122222222222222
MDA,2024,oil and fats,162.08,8.104000000000001
MDA,2024,pulses and nuts,21.19,1.926363636363636
MDA,2024,vegetables and fruits,63.12,1.2138461538461538
MLI,2024,cereals and tubers,2459.17,0.7046332378223495
MLI,2024,"meat, fish and eggs",87610.5,76.31576655052265
MLI,2024,milk and dairy,643.94,2.9950697674418607
MLI,2024,miscellaneous food,290.76,0.6906413301662707
MLI,2024,non-food,1435.5,3.338372093023256
MLI,2024,oil and fats,436.85,1.9766968325791856
MLI,2024,pulses and nuts,1399.01,1.161004149377593
MLI,2024,vegetables and fruits,511.252,0.9080852575488456
MMR,2024,cereals and tubers,894.88,1.1256352201257862
MMR,2024,"meat, fish and eggs",2149.65,2.660457920792079
MMR,2024,miscellaneous food,446.41,0.5511234567901234
MMR,2024,oil and fats,2487.35,4.614749536178107
MMR,2024,pulses and nuts,2532.7,3.2222646310432568
MMR,2024,vegetables and fruits,2730.04,2.0297695167286247
MOZ,2024,cereals and tubers,4337.56,10.182065727699532
MOZ,2024,"meat, fish and eggs",599.8100000000001,3.224784946236559
MOZ,2024,miscellaneous food,195.09,1.0960112359550562
MOZ,2024,non-food,206.59,1.9128703703703704
MOZ,2024,oil and fats,263.26,2.460373831775701
MOZ,2024,pulses and nuts,462.66,1.5319867549668875
MOZ,2024,vegetables and fruits,876.8,1.4835871404399323
MRT,2024,cereals and tubers,406.17,0.8156024096385542
MRT,2024,"meat, fish and eggs",41067.7,191.0125581395349
MRT,2024,milk and dairy,289.47,4.1952173913043485
MRT,2024,miscellaneous food,66.38,1.0057575757575756
MRT,2024,non-food,2948.46,21.67985294117647
MRT,2024,oil and fats,114.2,1.7303030303030305
MRT,2024,pulses and nuts,145.76,2.2775
MRT,2024,vegetables and fruits,24.81,1.654
MWI,2024,cereals and tubers,265.45,0.4624564459930313
MWI,2024,pulses and nuts,2056.43,1.5758084291187735
NER,2024,cereals and tubers,929.87,0.7147348193697156
NGA,2024,cereals and tubers,2009.01,2.027255297679112
NGA,2024,"meat, fish and eggs",1592.25,2.539473684210526
NGA,2024,milk and dairy,390.54,2.3526506024096387
NGA,2024,miscellaneous food,228.768,0.7039015384615385
NGA,2024,oil and fats,474.63,1.43392749244713
NGA,2024,pulses and nuts,1563.42,2.4737658227848103
NGA,2024,vegetables and fruits,282.38100000000003,0.301367129135539
NIC,2024,cereals and tubers,22.29,0.7686206896551724
NIC,2024,"meat, fish and eggs",103.06,2.6425641025641027
NIC,2024,milk and dairy,14.3,3.575
NIC,2024,miscellaneous food,3.4,0.425
NIC,2024,oil and fats,15.14,1.8925
NIC,2024,pulses and nuts,6.3,0.9
NIC,2024,vegetables and fruits,34.69,0.7884090909090908
NPL,2024,cereals and tubers,379.2,0.5762917933130699
NPL,2024,"meat, fish and eggs",1129.4,2.465938864628821
NPL,2024,milk and dairy,136.01,0.8774838709677418
NPL,2024,oil and fats,595.35,1.831846153846154
NPL,2024,pulses and nuts,925.01,1.567813559322034
NPL,2024,vegetables and fruits,996.75,0.9593358999037536
PAK,2024,cereals and tubers,94.82,0.5326966292134832
PAK,2024,"meat, fish and eggs",93.76,1.2843835616438355
PAK,2024,milk and dairy,26.37,0.7127027027027028
PAK,2024,miscellaneous food,19.41,0.5245945945945946
PAK,2024,non-food,284.53000000000003,2.1886923076923077
PAK,2024,oil and fats,152.52,1.9065
PAK,2024,pulses and nuts,180.94,1.4591935483870968
PHL,2024,cereals and tubers,3492.7,1.2220783764870538
PHL,2024,"meat, fish and eggs",32742.86,4.612969850662158
PHL,2024,pulses and nuts,1712.38,1.9090078037904123
PHL,2024,vegetables and fruits,14233.04,1.56579097909791
PSE,2024,cereals and tubers,3287.32,51.364375
PSE,2024,"meat, fish and eggs",1934.29,22.75635294117647
PSE,2024,milk and dairy,703.84,9.023589743589744
PSE,2024,miscellaneous food,258.8,5.881818181818182
PSE,2024,non-food,342.9,10.085294117647058
PSE,2024,oil and fats,365.84,13.549629629629631
PSE,2024,pulses and nuts,112.06,2.3345833333333332
PSE,2024,vegetables and fruits,422.87,3.742212389380531
RWA,2024,cereals and tubers,795.48,0.5814912280701755
RWA,2024,"meat, fish and eggs",570.99,2.7853170731707317
RWA,2024,miscellaneous food,230.14,0.7496416938110749
RWA,2024,oil and fats,469.72,1.894032258064516
RWA,2024,pulses and nuts,89.92,0.5416867469879518
RWA,2024,vegetables and fruits,75.834,0.2511059602649007
SDN,2024,cereals and tubers,2242.17,6.71308383233533
SDN,2024,"meat, fish and eggs",3617.39,17.907871287128714
SDN,2024,milk and dairy,2503.95,27.216847826086955
SDN,2024,miscellaneous food,885.46,4.236650717703349
SDN,2024,non-food,30.84,3.084
SDN,2024,oil and fats,867.27,7.674955752212389
SDN,2024,pulses and nuts,725.96,7.641684210526316
SDN,2024,vegetables and fruits,1255.61,6.406173469387754
SEN,2024,cereals and tubers,1424.86,0.651215722120658
SEN,2024,pulses and nuts,1056.49,1.1597036223929749
SLE,2024,cereals and tubers,490.53,0.9272778827977316
SLE,2024,"meat, fish and eggs",1270.06,4.669338235294117
SLE,2024,miscellaneous food,169.74,0.8704615384615385
SLE,2024,oil and fats,300.11,1.4023831775700937
SLE,2024,pulses and nuts,400.46,1.0428645833333332
SLE,2024,vegetables and fruits,458.076,1.1836589147286822
SOM,2024,cereals and tubers,86966.32,53.51773538461539
SOM,2024,"meat, fish and eggs",890562.45,1919.315625
SOM,2024,milk and dairy,14777.69,68.0999539170507
SOM,2024,miscellaneous food,18830.55,41.385824175824176
SOM,2024,non-food,27657.56,58.349282700421945
SOM,2024,oil and fats,23573.2,97.81410788381744
SOM,2024,pulses and nuts,20683.14,85.82215767634854
SOM,2024,vegetables and fruits,21951.64,87.45673306772908
SSD,2024,cereals and tubers,7030.3,6.28266309204647
SSD,2024,"meat, fish and eggs",19961.54,46.74833723653396
SSD,2024,miscellaneous food,642.24,1.9700613496932515
SSD,2024,non-food,2922.01,2.4825913338997454
SSD,2024,oil and fats,638.79,3.735614035087719
SSD,2024,pulses and nuts,1416.38,3.4047596153846156
SSD,2024,vegetables and fruits,1332.87,2.519603024574669
SWZ,2024,cereals and tubers,288.86,1.5364893617021278
SWZ,2024,miscellaneous food,51.55,0.8887931034482758
